"posteam","season","week","defteam","time_between_plays","expected_tbp"
"JAX",2020,10,"GB",30,35.3066957853301
"JAX",2020,10,"GB",36,31.8974476254952
"JAX",2020,10,"GB",40,29.3797312467293
"JAX",2020,10,"GB",8,27.946112647236
"JAX",2020,10,"GB",5,26.8464608264705
"GB",2020,10,"JAX",40,26.2371099613268
"GB",2020,10,"JAX",48,36.0807320585172
"GB",2020,10,"JAX",40,31.0676790234361
"GB",2020,10,"JAX",25,28.3952265579281
"GB",2020,10,"JAX",40,36.2989125451807
"GB",2020,10,"JAX",43,30.2704198901107
"GB",2020,10,"JAX",7,27.9823436580998
"GB",2020,10,"JAX",40,32.0647984472499
"GB",2020,10,"JAX",29,30.4646872677802
"GB",2020,10,"JAX",40,33.3459905652694
"GB",2020,10,"JAX",46,27.2572961932737
"GB",2020,10,"JAX",39,31.291978027724
"GB",2020,10,"JAX",44,32.7106659270808
"GB",2020,10,"JAX",46,28.4023673846217
"JAX",2020,10,"GB",15,17.8180715068062
"JAX",2020,10,"GB",20,13.0665572245194
"GB",2020,10,"JAX",4,12.8027190204416
"GB",2020,10,"JAX",40,16.5981166018021
"GB",2020,10,"JAX",8,4.33658950326912
"GB",2020,10,"JAX",17,6.57359778508425
"GB",2020,10,"JAX",5,1.06728223604786
"JAX",2020,10,"GB",40,23.6617765267635
"JAX",2020,10,"GB",36,33.8844272936823
"JAX",2020,10,"GB",43,28.7485074999185
"JAX",2020,10,"GB",4,26.9345091311839
"JAX",2020,10,"GB",7,22.1826107869207
"JAX",2020,10,"GB",35,32.474704751868
"JAX",2020,10,"GB",40,29.3687426539783
"GB",2020,10,"JAX",35,30.8651091696278
"GB",2020,10,"JAX",27,32.6450110744816
"GB",2020,10,"JAX",6,27.5698483908874
"GB",2020,10,"JAX",17,28.2259288854432
"GB",2020,10,"JAX",12,26.6942336105002
"GB",2020,10,"JAX",40,32.0044125085511
"GB",2020,10,"JAX",48,30.572886422148
"GB",2020,10,"JAX",6,28.4486507665386
"JAX",2020,10,"GB",38,29.3457210214158
"JAX",2020,10,"GB",42,30.0375945234987
"JAX",2020,10,"GB",40,29.6873158339899
"JAX",2020,10,"GB",42,30.2401494122882
"JAX",2020,10,"GB",42,32.4636455352354
"JAX",2020,10,"GB",42,28.7105955538893
"JAX",2020,10,"GB",5,27.2528318488401
"GB",2020,10,"JAX",37,39.6955386129852
"GB",2020,10,"JAX",3,27.1951860024689
"GB",2020,10,"JAX",42,27.8139159772539
"JAX",2020,10,"GB",43,35.8891506316428
"JAX",2020,10,"GB",39,34.2099660081537
"JAX",2020,10,"GB",7,22.5993807582733
"JAX",2020,10,"GB",40,30.3772009097523
"JAX",2020,10,"GB",6,25.897408654646
"GB",2020,10,"JAX",36,26.8254886058253
"GB",2020,10,"JAX",3,25.4315866669478
"GB",2020,10,"JAX",44,35.24259091765
"GB",2020,10,"JAX",43,32.3500096450876
"GB",2020,10,"JAX",45,34.364607017035
"GB",2020,10,"JAX",38,32.324746327886
"JAX",2020,10,"GB",37,29.3779453920286
"JAX",2020,10,"GB",35,28.5720669406837
"JAX",2020,10,"GB",34,28.9533058849093
"JAX",2020,10,"GB",41,29.3953270354945
"JAX",2020,10,"GB",3,25.0358184717205
"JAX",2020,10,"GB",38,32.0089375766292
"JAX",2020,10,"GB",38,28.8242017713377
"JAX",2020,10,"GB",40,26.6618503497748
"JAX",2020,10,"GB",4,25.8919171800727
"JAX",2020,10,"GB",7,24.878656075868
"GB",2020,10,"JAX",43,31.5385419606809
"GB",2020,10,"JAX",46,31.9588303176031
"JAX",2020,10,"GB",4,25.6974865033131
"JAX",2020,10,"GB",21,15.7902162825807
"JAX",2020,10,"GB",23,13.0806655187452
"JAX",2020,10,"GB",4,10.1505981134173
"JAX",2020,10,"GB",9,3.80209500506774
"JAX",2020,10,"GB",14,-3.45751201189218
"LAC",2020,10,"MIA",32,32.0871796334012
"LAC",2020,10,"MIA",42,18.7245467001983
"LAC",2020,10,"MIA",26,32.3000490492921
"LAC",2020,10,"MIA",38,30.2171245125965
"LAC",2020,10,"MIA",44,34.4019288651603
"LAC",2020,10,"MIA",39,29.1796098986059
"LAC",2020,10,"MIA",39,34.9217105678532
"LAC",2020,10,"MIA",45,31.0600953081194
"LAC",2020,10,"MIA",44,32.1927522460515
"MIA",2020,10,"LAC",41,31.7396495936465
"MIA",2020,10,"LAC",42,39.1165620140426
"MIA",2020,10,"LAC",22,27.0141189082019
"MIA",2020,10,"LAC",36,39.1043313013219
"MIA",2020,10,"LAC",44,30.3362093241367
"MIA",2020,10,"LAC",44,36.8963110743787
"MIA",2020,10,"LAC",6,30.1293195191053
"MIA",2020,10,"LAC",44,35.6105587046557
"MIA",2020,10,"LAC",43,30.9793090917698
"MIA",2020,10,"LAC",44,36.4573103234756
"MIA",2020,10,"LAC",7,28.1111279743281
"MIA",2020,10,"LAC",43,30.8625662778269
"MIA",2020,10,"LAC",5,29.108599225272
"LAC",2020,10,"MIA",22,25.7223185597194
"LAC",2020,10,"MIA",6,25.7229078259243
"MIA",2020,10,"LAC",7,30.2066079888253
"MIA",2020,10,"LAC",40,29.2907026499292
"MIA",2020,10,"LAC",44,39.102874411107
"MIA",2020,10,"LAC",43,36.9105840061837
"MIA",2020,10,"LAC",4,32.5719318198399
"MIA",2020,10,"LAC",39,32.0969904268555
"MIA",2020,10,"LAC",45,35.1387243705003
"MIA",2020,10,"LAC",40,34.2008840165584
"LAC",2020,10,"MIA",20,33.0827244803765
"LAC",2020,10,"MIA",34,30.8942301307895
"LAC",2020,10,"MIA",46,30.4980505910985
"LAC",2020,10,"MIA",18,29.7481035188178
"LAC",2020,10,"MIA",40,31.8379244727196
"LAC",2020,10,"MIA",39,29.3951079671274
"LAC",2020,10,"MIA",34,24.3854425123423
"LAC",2020,10,"MIA",35,27.50440817921
"LAC",2020,10,"MIA",40,28.7333638819798
"LAC",2020,10,"MIA",43,25.8315671761054
"MIA",2020,10,"LAC",37,34.1221398072701
"MIA",2020,10,"LAC",38,33.2780790244866
"LAC",2020,10,"MIA",5,15.3689744618017
"LAC",2020,10,"MIA",22,12.7058107409559
"LAC",2020,10,"MIA",4,11.1510759249703
"LAC",2020,10,"MIA",4,10.2751742360161
"MIA",2020,10,"LAC",20,17.822311632137
"MIA",2020,10,"LAC",3,13.2290683129286
"MIA",2020,10,"LAC",7,14.0091860314912
"MIA",2020,10,"LAC",3,29.0732834241075
"MIA",2020,10,"LAC",41,33.2615553261456
"MIA",2020,10,"LAC",24,28.5528118727294
"LAC",2020,10,"MIA",39,32.2914412143631
"LAC",2020,10,"MIA",46,34.4242030396878
"LAC",2020,10,"MIA",36,26.9754839772712
"LAC",2020,10,"MIA",38,33.6281305047405
"LAC",2020,10,"MIA",40,28.3063929493684
"LAC",2020,10,"MIA",40,30.0546093391405
"LAC",2020,10,"MIA",24,32.7037339202503
"LAC",2020,10,"MIA",45,27.4404211127544
"LAC",2020,10,"MIA",39,32.7122427620879
"LAC",2020,10,"MIA",43,27.7688330295712
"MIA",2020,10,"LAC",37,34.4200464639995
"MIA",2020,10,"LAC",40,34.956507661352
"MIA",2020,10,"LAC",42,34.9703655153248
"MIA",2020,10,"LAC",16,25.0516230599034
"MIA",2020,10,"LAC",42,35.4982791906283
"MIA",2020,10,"LAC",40,28.2358601251104
"MIA",2020,10,"LAC",46,28.1209078316907
"LAC",2020,10,"MIA",33,33.7852311206178
"LAC",2020,10,"MIA",37,26.9560063304642
"LAC",2020,10,"MIA",47,32.2754430542873
"LAC",2020,10,"MIA",40,24.4161904559972
"MIA",2020,10,"LAC",15,32.43570454275
"MIA",2020,10,"LAC",42,29.4956240174345
"MIA",2020,10,"LAC",43,27.4390679923567
"MIA",2020,10,"LAC",46,29.9468048563669
"LAC",2020,10,"MIA",35,26.9209037796756
"LAC",2020,10,"MIA",5,25.1995407413214
"MIA",2020,10,"LAC",45,32.7089617753599
"MIA",2020,10,"LAC",43,32.2120218067314
"LAC",2020,10,"MIA",30,23.3425207429019
"LAC",2020,10,"MIA",42,29.2695069645865
"LAC",2020,10,"MIA",30,28.5223663799956
"MIA",2020,10,"LAC",45,27.4598142649679
"MIA",2020,10,"LAC",46,29.6086003310007
"MIA",2020,10,"LAC",8,34.6582621529997
"MIA",2020,10,"LAC",3,27.5105909670443
"MIA",2020,10,"LAC",6,24.5853056122747
"LAC",2020,10,"MIA",18,28.275592006422
"LAC",2020,10,"MIA",23,27.939878997208
"LAC",2020,10,"MIA",25,35.6295300010609
"LAC",2020,10,"MIA",5,24.5342575849865
"LAC",2020,10,"MIA",29,29.0629590561559
"LAC",2020,10,"MIA",4,24.5016313443707
"MIN",2020,10,"CHI",32,32.9306014582114
"MIN",2020,10,"CHI",36,31.9462650317874
"MIN",2020,10,"CHI",12,28.5631906189751
"MIN",2020,10,"CHI",37,33.7801573303996
"MIN",2020,10,"CHI",35,32.0913598682964
"MIN",2020,10,"CHI",47,31.2697939817492
"MIN",2020,10,"CHI",33,32.5960374107958
"MIN",2020,10,"CHI",33,29.6821348597004
"CHI",2020,10,"MIN",39,29.3552414256735
"MIN",2020,10,"CHI",34,32.2098453900309
"MIN",2020,10,"CHI",40,31.6148696104787
"MIN",2020,10,"CHI",39,33.892895578416
"MIN",2020,10,"CHI",35,30.5562653901509
"MIN",2020,10,"CHI",32,34.2922341607112
"CHI",2020,10,"MIN",41,32.3889033494207
"CHI",2020,10,"MIN",31,30.2300536107215
"CHI",2020,10,"MIN",34,34.2148065627496
"CHI",2020,10,"MIN",29,28.488991412751
"CHI",2020,10,"MIN",41,32.4000521598823
"CHI",2020,10,"MIN",43,29.2827328522656
"CHI",2020,10,"MIN",10,37.7771990190226
"CHI",2020,10,"MIN",40,30.8741820300521
"CHI",2020,10,"MIN",5,28.602106146478
"CHI",2020,10,"MIN",32,29.489421626148
"CHI",2020,10,"MIN",4,26.5956144350472
"CHI",2020,10,"MIN",39,27.3079989105261
"MIN",2020,10,"CHI",6,29.4254829000608
"MIN",2020,10,"CHI",38,38.6122737832694
"MIN",2020,10,"CHI",45,29.5870458996604
"MIN",2020,10,"CHI",42,26.0421495458629
"CHI",2020,10,"MIN",40,31.2916429393102
"CHI",2020,10,"MIN",37,30.3605835606579
"CHI",2020,10,"MIN",37,33.0235172389021
"CHI",2020,10,"MIN",39,31.1420501495845
"CHI",2020,10,"MIN",46,29.9095919666273
"CHI",2020,10,"MIN",38,33.0307699918193
"CHI",2020,10,"MIN",46,29.4009207648444
"MIN",2020,10,"CHI",27,36.5700073386086
"MIN",2020,10,"CHI",35,29.1894528267389
"MIN",2020,10,"CHI",37,36.6606043640051
"MIN",2020,10,"CHI",41,30.9532078040105
"MIN",2020,10,"CHI",32,30.551707721856
"MIN",2020,10,"CHI",48,33.7586370496048
"MIN",2020,10,"CHI",34,30.8410338669623
"MIN",2020,10,"CHI",18,16.9931792903004
"CHI",2020,10,"MIN",21,20.0555173343039
"CHI",2020,10,"MIN",28,11.9306070923476
"CHI",2020,10,"MIN",3,10.9657381123633
"MIN",2020,10,"CHI",43,8.57709085042048
"MIN",2020,10,"CHI",6,27.2206120335276
"MIN",2020,10,"CHI",41,27.9128475280407
"MIN",2020,10,"CHI",45,32.2426422260626
"MIN",2020,10,"CHI",34,29.7866679459881
"MIN",2020,10,"CHI",4,27.4931003138074
"MIN",2020,10,"CHI",5,27.5706517186735
"MIN",2020,10,"CHI",42,27.4007905461411
"CHI",2020,10,"MIN",35,30.6312798911948
"CHI",2020,10,"MIN",45,28.3474734258173
"MIN",2020,10,"CHI",32,27.2584648976427
"MIN",2020,10,"CHI",46,27.8835222361051
"CHI",2020,10,"MIN",43,27.2481345076701
"CHI",2020,10,"MIN",53,27.5808014946884
"MIN",2020,10,"CHI",40,33.7947441367975
"MIN",2020,10,"CHI",38,30.198304807922
"MIN",2020,10,"CHI",23,25.4253572757988
"MIN",2020,10,"CHI",44,49.8990998221547
"MIN",2020,10,"CHI",7,27.3876828065566
"MIN",2020,10,"CHI",4,26.3539502556565
"CHI",2020,10,"MIN",14,31.3045920588241
"CHI",2020,10,"MIN",44,27.3019040424554
"MIN",2020,10,"CHI",22,34.1743028487081
"MIN",2020,10,"CHI",34,28.1546407291958
"MIN",2020,10,"CHI",9,27.3966359644606
"MIN",2020,10,"CHI",38,32.2708667568418
"MIN",2020,10,"CHI",16,22.2163189998873
"MIN",2020,10,"CHI",47,36.2533174761147
"MIN",2020,10,"CHI",31,32.8534248738557
"MIN",2020,10,"CHI",40,32.8999145771489
"MIN",2020,10,"CHI",42,29.302441303593
"CHI",2020,10,"MIN",32,31.1399540343834
"CHI",2020,10,"MIN",43,25.3797895381045
"MIN",2020,10,"CHI",6,28.4024506985115
"MIN",2020,10,"CHI",44,33.7160789049041
"MIN",2020,10,"CHI",32,31.055757168475
"MIN",2020,10,"CHI",44,28.5429157015593
"MIN",2020,10,"CHI",25,24.3832122196178
"MIN",2020,10,"CHI",3,23.4788794707861
"CHI",2020,10,"MIN",41,28.4300713600321
"CHI",2020,10,"MIN",41,27.5728979299896
"CHI",2020,10,"MIN",44,26.9734365094334
"CHI",2020,10,"MIN",45,21.3665442964534
"MIN",2020,10,"CHI",4,16.2571199582898
"MIN",2020,10,"CHI",10,20.982926713301
"MIN",2020,10,"CHI",5,13.7862908661801
"MIN",2020,10,"CHI",7,15.0461782664909
"MIN",2020,10,"CHI",46,13.578704270546
"CHI",2020,10,"MIN",7,8.04650144856774
"CHI",2020,10,"MIN",19,12.0873686443191
"CHI",2020,10,"MIN",5,3.4034911825012
"CHI",2020,10,"MIN",5,2.34221401252805
"NYG",2020,10,"PHI",36,24.9802664404984
"NYG",2020,10,"PHI",39,37.8717861358716
"NYG",2020,10,"PHI",39,34.4762523557366
"NYG",2020,10,"PHI",32,35.7454311688474
"NYG",2020,10,"PHI",7,29.3630430984651
"NYG",2020,10,"PHI",27,30.0310754457484
"NYG",2020,10,"PHI",0,31.5340529408212
"NYG",2020,10,"PHI",36,30.2367944141818
"PHI",2020,10,"NYG",27,35.5876138635731
"PHI",2020,10,"NYG",25,29.9735693902626
"PHI",2020,10,"NYG",5,28.830748544859
"PHI",2020,10,"NYG",43,35.561138466372
"PHI",2020,10,"NYG",8,30.5137248860067
"PHI",2020,10,"NYG",29,32.1067171810626
"PHI",2020,10,"NYG",22,25.6612469233885
"PHI",2020,10,"NYG",28,36.0941047975331
"PHI",2020,10,"NYG",34,31.3384743832295
"PHI",2020,10,"NYG",22,30.6132702092742
"PHI",2020,10,"NYG",32,33.039211984704
"NYG",2020,10,"PHI",29,33.1926468577064
"NYG",2020,10,"PHI",34,31.0866327423692
"NYG",2020,10,"PHI",21,32.3005999404932
"NYG",2020,10,"PHI",34,33.6995752704191
"NYG",2020,10,"PHI",36,34.6023542304634
"NYG",2020,10,"PHI",39,32.7546809073575
"NYG",2020,10,"PHI",22,29.7648221013087
"NYG",2020,10,"PHI",18,30.4766583409952
"NYG",2020,10,"PHI",31,34.9892799569448
"NYG",2020,10,"PHI",32,32.8573654536762
"NYG",2020,10,"PHI",35,33.794142359176
"NYG",2020,10,"PHI",43,34.1339819210432
"PHI",2020,10,"NYG",26,36.2270353687063
"PHI",2020,10,"NYG",20,34.9896438540548
"PHI",2020,10,"NYG",33,33.6595038449684
"PHI",2020,10,"NYG",46,31.3618236671618
"PHI",2020,10,"NYG",48,25.9797388942811
"NYG",2020,10,"PHI",27,29.6790005902339
"NYG",2020,10,"PHI",36,35.5920836507759
"PHI",2020,10,"NYG",32,30.7155415775494
"PHI",2020,10,"NYG",30,26.8513464451314
"PHI",2020,10,"NYG",26,32.7846459623553
"PHI",2020,10,"NYG",33,32.3862059461203
"PHI",2020,10,"NYG",43,28.4352768452189
"PHI",2020,10,"NYG",5,27.310650139329
"PHI",2020,10,"NYG",34,27.1925652413367
"PHI",2020,10,"NYG",2,28.8376013681734
"PHI",2020,10,"NYG",6,26.3056807992501
"PHI",2020,10,"NYG",5,27.3537904389495
"PHI",2020,10,"NYG",25,25.5264514871258
"NYG",2020,10,"PHI",29,32.6584498399568
"NYG",2020,10,"PHI",46,30.8346843475056
"NYG",2020,10,"PHI",11,35.6866652115657
"NYG",2020,10,"PHI",34,33.074829324183
"NYG",2020,10,"PHI",40,34.4557842713967
"NYG",2020,10,"PHI",31,33.5091498697464
"NYG",2020,10,"PHI",30,29.5731589252085
"NYG",2020,10,"PHI",32,16.7763042744744
"NYG",2020,10,"PHI",35,14.979273230603
"NYG",2020,10,"PHI",8,16.8966137745476
"PHI",2020,10,"NYG",5,10.8394852548589
"PHI",2020,10,"NYG",5,10.7823100354513
"PHI",2020,10,"NYG",0,8.22353826980687
"NYG",2020,10,"PHI",20,14.6624924133395
"NYG",2020,10,"PHI",4,11.1862488755244
"NYG",2020,10,"PHI",7,6.99971608880845
"NYG",2020,10,"PHI",5,5.94954263728374
"PHI",2020,10,"NYG",37,29.1759358804843
"PHI",2020,10,"NYG",35,31.6891267406784
"PHI",2020,10,"NYG",31,31.6964729728787
"PHI",2020,10,"NYG",31,27.7877743543247
"NYG",2020,10,"PHI",31,28.0995025646185
"NYG",2020,10,"PHI",26,39.0798002954483
"NYG",2020,10,"PHI",38,41.1307412309515
"NYG",2020,10,"PHI",20,32.4682092955535
"NYG",2020,10,"PHI",42,28.9233459593603
"PHI",2020,10,"NYG",39,29.7753182999534
"PHI",2020,10,"NYG",42,25.3332732529549
"PHI",2020,10,"NYG",41,32.3272858087284
"PHI",2020,10,"NYG",30,33.2023058468809
"PHI",2020,10,"NYG",31,32.4819893261806
"PHI",2020,10,"NYG",42,30.7902941992852
"PHI",2020,10,"NYG",39,30.72195312248
"NYG",2020,10,"PHI",42,21.0837844680902
"NYG",2020,10,"PHI",45,29.5427297586904
"NYG",2020,10,"PHI",50,33.999908606423
"PHI",2020,10,"NYG",35,31.3055551387682
"PHI",2020,10,"NYG",7,26.6441354845877
"PHI",2020,10,"NYG",47,24.7070114064271
"NYG",2020,10,"PHI",32,28.6137638411521
"NYG",2020,10,"PHI",3,27.8594479549546
"NYG",2020,10,"PHI",39,32.1035644998571
"PHI",2020,10,"NYG",40,34.0402128410687
"PHI",2020,10,"NYG",44,27.0367344627066
"PHI",2020,10,"NYG",45,19.3318147911406
"PHI",2020,10,"NYG",4,21.8826255644376
"NYG",2020,10,"PHI",20,26.8456564800787
"NYG",2020,10,"PHI",36,28.7141856613911
"NYG",2020,10,"PHI",38,33.8430845343324
"NYG",2020,10,"PHI",26,26.8638341291718
"NYG",2020,10,"PHI",6,22.7068021959539
"NYG",2020,10,"PHI",21,29.6951276064943
"NYG",2020,10,"PHI",5,25.74370743507
"PHI",2020,10,"NYG",29,23.7143961025117
"PHI",2020,10,"NYG",31,30.1281200686903
"PHI",2020,10,"NYG",32,31.4217774363794
"PHI",2020,10,"NYG",30,27.183058568331
"PHI",2020,10,"NYG",37,25.5497076764266
"PHI",2020,10,"NYG",5,24.6364917137403
"PHI",2020,10,"NYG",5,23.488070949368
"NYG",2020,10,"PHI",42,28.018260758725
"NYG",2020,10,"PHI",7,44.4327038512717
"NYG",2020,10,"PHI",44,25.5035798695223
"NYG",2020,10,"PHI",5,29.3824271085406
"PHI",2020,10,"NYG",5,28.7756932917582
"PHI",2020,10,"NYG",4,24.633418071071
"PHI",2020,10,"NYG",5,23.7950016317206
"PHI",2020,10,"NYG",42,17.6895042108492
"NYG",2020,10,"PHI",5,17.3528681438401
"LA",2020,10,"SEA",41,36.2545591921433
"LA",2020,10,"SEA",39,30.535057858485
"LA",2020,10,"SEA",41,34.5075203249276
"LA",2020,10,"SEA",42,33.4992105947164
"LA",2020,10,"SEA",23,33.1014696331616
"LA",2020,10,"SEA",48,42.1625018229434
"LA",2020,10,"SEA",43,35.6920529374073
"LA",2020,10,"SEA",37,30.8026257110637
"SEA",2020,10,"LA",37,30.7994700053299
"SEA",2020,10,"LA",34,34.9514117910738
"SEA",2020,10,"LA",34,37.9182394566519
"SEA",2020,10,"LA",28,37.7333767815466
"SEA",2020,10,"LA",34,33.832679434537
"SEA",2020,10,"LA",35,32.039740076945
"LA",2020,10,"SEA",40,34.1228914981112
"LA",2020,10,"SEA",42,29.2341036311776
"LA",2020,10,"SEA",30,44.4121262594895
"LA",2020,10,"SEA",37,29.3431099901671
"LA",2020,10,"SEA",34,33.6691324423259
"LA",2020,10,"SEA",24,35.4433189590946
"SEA",2020,10,"LA",37,29.566300427672
"SEA",2020,10,"LA",14,31.2042064328391
"SEA",2020,10,"LA",6,30.276843052114
"SEA",2020,10,"LA",33,30.382020724516
"SEA",2020,10,"LA",42,34.7203378392187
"SEA",2020,10,"LA",45,32.2166272853581
"SEA",2020,10,"LA",7,28.8859727361723
"SEA",2020,10,"LA",6,23.2256176921944
"LA",2020,10,"SEA",36,35.1941059822853
"LA",2020,10,"SEA",18,35.6943536310802
"LA",2020,10,"SEA",30,31.7752067514425
"LA",2020,10,"SEA",5,28.883359159072
"LA",2020,10,"SEA",43,35.6871624942203
"LA",2020,10,"SEA",41,33.5769467434397
"LA",2020,10,"SEA",5,28.9585537796112
"LA",2020,10,"SEA",48,33.0619548541848
"LA",2020,10,"SEA",23,28.3385533766727
"LA",2020,10,"SEA",49,32.5812200004233
"LA",2020,10,"SEA",31,32.1754775156635
"LA",2020,10,"SEA",40,27.9462196569154
"LA",2020,10,"SEA",43,35.3542064432508
"SEA",2020,10,"LA",30,32.3732938997999
"SEA",2020,10,"LA",29,43.5410774847714
"SEA",2020,10,"LA",43,26.6956752340843
"SEA",2020,10,"LA",6,26.1678434846687
"LA",2020,10,"SEA",42,34.4139803470307
"SEA",2020,10,"LA",39,32.0760732039018
"LA",2020,10,"SEA",7,18.8258974922256
"LA",2020,10,"SEA",2,14.9108121512461
"LA",2020,10,"SEA",18,16.7192991464885
"LA",2020,10,"SEA",3,12.9685213179637
"LA",2020,10,"SEA",8,7.80535136669386
"SEA",2020,10,"LA",19,12.9929229381292
"SEA",2020,10,"LA",7,15.5541688298986
"SEA",2020,10,"LA",6,15.1947784863699
"SEA",2020,10,"LA",8,14.8128419488927
"SEA",2020,10,"LA",6,7.68150561722207
"SEA",2020,10,"LA",11,12.323083360681
"SEA",2020,10,"LA",6,7.69895036626009
"SEA",2020,10,"LA",2,6.75419709091652
"SEA",2020,10,"LA",36,30.1033654309194
"SEA",2020,10,"LA",45,30.3458277509932
"SEA",2020,10,"LA",18,30.484911779363
"LA",2020,10,"SEA",36,34.2336327087672
"LA",2020,10,"SEA",45,24.755779402294
"LA",2020,10,"SEA",38,29.1220872177087
"LA",2020,10,"SEA",4,26.0060212648396
"LA",2020,10,"SEA",18,34.6881106965889
"LA",2020,10,"SEA",33,36.6309897024694
"LA",2020,10,"SEA",7,28.5414220596657
"LA",2020,10,"SEA",29,31.826364671077
"LA",2020,10,"SEA",28,30.5148326984647
"LA",2020,10,"SEA",40,36.2642424497438
"LA",2020,10,"SEA",38,29.2416383507487
"LA",2020,10,"SEA",46,32.7933388290564
"LA",2020,10,"SEA",34,32.3066720606902
"LA",2020,10,"SEA",5,28.257805939124
"SEA",2020,10,"LA",41,17.7557936985603
"SEA",2020,10,"LA",8,21.2094216623715
"LA",2020,10,"SEA",5,28.5141003353819
"LA",2020,10,"SEA",18,31.036538186805
"LA",2020,10,"SEA",28,30.5647637849013
"LA",2020,10,"SEA",44,25.954498396252
"LA",2020,10,"SEA",44,19.5308947018931
"SEA",2020,10,"LA",30,30.0990199990868
"SEA",2020,10,"LA",33,28.7619927868179
"SEA",2020,10,"LA",36,27.8247925462583
"SEA",2020,10,"LA",37,27.5077075899274
"SEA",2020,10,"LA",7,25.7293486094881
"LA",2020,10,"SEA",37,28.4281803861992
"LA",2020,10,"SEA",32,31.7753529739974
"SEA",2020,10,"LA",16,32.8087787248743
"SEA",2020,10,"LA",39,31.4970818816868
"SEA",2020,10,"LA",34,28.0157611403691
"SEA",2020,10,"LA",45,23.2064059205407
"SEA",2020,10,"LA",30,29.1785792946837
"SEA",2020,10,"LA",41,28.7855638469161
"SEA",2020,10,"LA",48,27.8082515941871
"SEA",2020,10,"LA",0,24.7938302683952
"LA",2020,10,"SEA",46,32.5443087034037
"LA",2020,10,"SEA",32,32.0494405708131
"LA",2020,10,"SEA",42,30.5128739855069
"LA",2020,10,"SEA",43,27.6097485306095
"LA",2020,10,"SEA",42,24.8823046574319
"LA",2020,10,"SEA",43,27.472444911768
"SEA",2020,10,"LA",26,32.2550253998471
"SEA",2020,10,"LA",5,27.4944658173028
"SEA",2020,10,"LA",16,25.7287417432977
"SEA",2020,10,"LA",7,24.6301290731243
"SEA",2020,10,"LA",25,27.1378109833398
"SEA",2020,10,"LA",8,23.5541118850995
"SEA",2020,10,"LA",5,8.70779221896525
"SEA",2020,10,"LA",23,14.6729842198124
"SEA",2020,10,"LA",21,13.7697296195674
"SEA",2020,10,"LA",21,8.72269124114299
"SEA",2020,10,"LA",6,7.85172017809595
"SEA",2020,10,"LA",11,14.2613200551684
"SF",2020,10,"NO",37,26.9595264234387
"SF",2020,10,"NO",36,37.6104577197408
"SF",2020,10,"NO",43,29.4003275385367
"SF",2020,10,"NO",35,34.6376197037795
"SF",2020,10,"NO",40,31.0096895381018
"SF",2020,10,"NO",39,30.6341123902449
"SF",2020,10,"NO",5,29.475460334296
"SF",2020,10,"NO",44,35.3546020113663
"SF",2020,10,"NO",30,30.5164022602683
"SF",2020,10,"NO",36,30.6175782214729
"SF",2020,10,"NO",45,34.9102874295343
"SF",2020,10,"NO",43,35.839776405246
"NO",2020,10,"SF",29,32.4249532090243
"NO",2020,10,"SF",37,31.9664510467358
"SF",2020,10,"NO",46,23.2661840405882
"SF",2020,10,"NO",5,25.8404769696319
"SF",2020,10,"NO",40,34.4456113464734
"SF",2020,10,"NO",28,28.0636895027277
"SF",2020,10,"NO",40,39.1067629537851
"SF",2020,10,"NO",39,31.2942431363512
"SF",2020,10,"NO",34,37.6215595722407
"SF",2020,10,"NO",42,31.6186541904088
"SF",2020,10,"NO",42,27.7160883042902
"NO",2020,10,"SF",42,22.5150290318598
"NO",2020,10,"SF",5,24.1562226097565
"SF",2020,10,"NO",46,34.4280688674436
"SF",2020,10,"NO",34,30.6124359618904
"SF",2020,10,"NO",6,29.2593835809719
"NO",2020,10,"SF",45,33.0662642611834
"NO",2020,10,"SF",34,31.8346829625746
"NO",2020,10,"SF",36,29.5467262494621
"NO",2020,10,"SF",39,27.7915795833514
"NO",2020,10,"SF",22,26.7654900129141
"NO",2020,10,"SF",44,29.473722261457
"NO",2020,10,"SF",44,33.6669846270836
"SF",2020,10,"NO",39,35.0585245436046
"SF",2020,10,"NO",43,28.9372228593886
"SF",2020,10,"NO",43,30.7327782668922
"SF",2020,10,"NO",38,30.1745090463911
"SF",2020,10,"NO",42,30.2263083576722
"SF",2020,10,"NO",19,32.5216233307538
"SF",2020,10,"NO",27,26.5693500097835
"SF",2020,10,"NO",33,20.0563661472808
"SF",2020,10,"NO",5,14.1114768863687
"NO",2020,10,"SF",5,19.1279668732838
"NO",2020,10,"SF",10,26.3427559258294
"NO",2020,10,"SF",3,12.5963689504872
"NO",2020,10,"SF",9,17.7779793716673
"NO",2020,10,"SF",4,13.7872818258235
"SF",2020,10,"NO",7,5.87280315813816
"SF",2020,10,"NO",41,10.7500480485886
"SF",2020,10,"NO",4,11.0770991599966
"NO",2020,10,"SF",35,32.5443693437018
"NO",2020,10,"SF",41,33.0174855451811
"NO",2020,10,"SF",36,32.4947766873168
"SF",2020,10,"NO",35,31.6211325124218
"SF",2020,10,"NO",43,27.7987076347641
"SF",2020,10,"NO",40,28.0884648664684
"SF",2020,10,"NO",45,29.3394733044642
"SF",2020,10,"NO",6,25.9973886400353
"SF",2020,10,"NO",30,21.7427977812601
"SF",2020,10,"NO",41,28.6983140673993
